mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,rms_mean,rms_std,tempo,label,filename
-101.2983,57.717632,120.435974,20.069595,-0.4128371,19.610348,49.03769,12.983751,-15.870199,11.292699,19.87758,10.447958,-13.09662,10.268866,18.572926,9.034722,-15.718033,10.036633,15.2437315,9.668351,-5.916708,8.742963,6.655968,7.422124,-10.362753,8.318471,7.086759,6.6990275,-8.216911,7.218546,6.2069874,7.507095,-8.384228,7.3111053,2.926684,8.028929,-6.6580505,6.2909846,-1.3242383,6.675343,0.07328712599091261,0.032089556318933066,1796.7119762329241,517.4868472868246,2148.5828916129603,355.6564605629231,4165.017763921113,1272.8293705331798,0.16378077864646912,0.04989927262067795,112.34714673913044,country,country.00058.wav
-185.06337,85.585304,120.51211,36.39498,29.720224,20.958721,56.37222,20.784124,-3.028255,18.738523,22.213934,13.288684,-10.350044,17.195574,20.053122,12.009142,-13.679165,12.173957,9.170145,10.965953,-6.4301715,8.608125,3.3002465,9.4351015,-8.73294,10.253347,5.0033126,8.268128,-9.221929,10.086385,3.7827632,9.390834,-10.196797,9.653714,5.9067483,12.466989,-4.4166937,10.4913225,1.5806315,11.228304,0.0525349840487239,0.031109695942516075,1535.405936256092,750.8041741452868,2011.759876319906,564.8811249932567,3510.478334360499,2015.382801607486,0.14542289078235626,0.048798996955156326,135.99917763157896,country,country.00059.wav
-178.47949,61.656662,130.10803,31.765778,12.076066,15.68028,47.04983,11.170613,2.611667,13.130821,24.099434,11.075732,-4.625375,10.362088,22.778528,10.146227,-10.929766,14.281236,13.5343075,12.009384,-6.806915,11.455192,8.726394,9.817099,-6.0959063,8.942176,4.0816507,7.4810777,-5.155068,7.4427047,7.86254,7.9317284,-5.255989,9.807897,3.9590065,8.189015,-3.1323974,8.768001,-4.381459,8.184309,0.04291625882153906,0.033462551658240754,1373.628372500732,722.2646189642528,1930.5879081818055,547.641398554225,3070.4965401138343,1846.3447473378944,0.14097315073013306,0.04144885390996933,69.83741554054055,country,country.00060.wav
-186.33115,68.18988,135.86916,28.98886,5.9504013,16.135422,45.837704,12.016626,-5.776936,13.343953,22.777603,9.690439,-12.992676,10.443976,17.125881,10.431276,-13.762872,11.46381,9.738707,10.784752,-8.365436,9.198303,6.6548285,8.632247,-9.0857115,7.851694,5.422782,8.052845,-6.856298,8.41325,1.5570384,9.376923,-8.555395,8.071561,5.4461145,9.322744,-4.3698983,6.3667984,-4.7165666,8.551253,0.04858304028905646,0.026545364745759862,1397.8552412349427,615.0726054997218,1896.199966667019,497.7497474638355,3101.2558797672564,1662.1159386972367,0.10720919817686081,0.03772765025496483,60.09265988372093,country,country.00061.wav
-94.15291,40.124424,109.18758,19.23184,-11.85467,14.206118,41.572716,14.365393,-19.4826,10.631488,23.833261,10.212764,-19.930464,9.194509,20.372795,7.8233423,-17.291353,8.635353,16.565329,8.78734,-10.201443,8.844315,9.387508,6.654774,-10.049827,8.590096,7.7985744,7.176848,-15.087501,6.7932696,3.2730055,6.636715,-10.460255,6.8645625,7.5392823,7.599365,-5.544066,7.188115,2.2245808,8.166613,0.10233551757057231,0.03932384165474769,2166.6058738727033,532.4691809374394,2277.452693095105,265.60648827992225,4793.95216656395,1044.320976217966,0.1301247626543045,0.037989214062690735,172.265625,country,country.00062.wav
-185.41428,74.83303,118.49516,36.159008,17.795776,17.82605,48.869015,17.98744,-2.173466,13.862518,21.354282,14.55992,-8.994564,13.801116,20.53351,10.372615,-11.412323,13.455803,9.274986,13.39217,-5.478168,11.10691,5.7618504,10.687307,-2.9883938,10.829102,3.4418383,10.201652,-6.0757136,9.883121,1.2715186,8.6434765,-5.935121,8.932819,7.086093,12.335791,-2.1568449,10.787521,4.8877244,14.678762,0.05825803303847641,0.03559296695653856,1614.587918187712,775.5994335757276,2016.5163398799498,575.4819492540942,3657.9216552167923,1904.3417650971608,0.13140340149402618,0.04924332723021507,83.35433467741936,country,country.00063.wav
-217.81781,58.851395,128.37341,25.641981,-7.511243,16.270964,39.284595,16.115147,-2.5414019,14.299473,18.173687,12.922343,-15.148812,11.363038,16.760803,12.1517315,-15.247553,9.866117,4.8962364,11.925168,-6.500652,10.431005,2.9013946,9.389292,-11.492002,11.006336,-0.10292538,8.914183,-10.617553,11.7098,2.256646,8.22099,-9.159387,10.9038105,6.8608017,12.606902,6.2368226,9.750239,3.3703074,11.481303,0.06007520966260634,0.025862668230930835,1511.6824075794034,444.65449397256197,1865.1117334500523,381.89938532107857,3237.6494865683003,1126.0707336173784,0.08254984021186829,0.03175703063607216,66.25600961538461,country,country.00064.wav
-250.85716,72.531944,163.07423,26.468159,-3.874575,31.072037,30.153008,19.66943,5.5890603,20.900166,7.5009394,12.1250105,4.0263863,12.60626,-2.1164129,11.332555,-5.477513,11.889527,-1.0621209,9.74512,-9.981778,10.18795,1.8189913,9.046512,-8.753831,7.2634687,-7.0452027,9.199186,-4.219442,7.8366776,-8.841708,6.4999447,-7.406696,7.176936,-3.3003654,7.3461843,-5.1424313,6.984388,-9.970611,6.5005794,0.0386682497099768,0.021038074796274533,894.5392325301367,402.6338207435702,1195.9852548196648,317.58402928533457,1639.8291921947505,925.9816203243904,0.11052864789962769,0.06233120709657669,123.046875,country,country.00065.wav
-102.481804,43.934986,135.68375,19.169842,-46.884445,14.985796,32.738888,13.956632,-11.159096,11.531579,23.469543,13.299015,-9.779006,11.12255,16.897072,7.9297748,-11.684482,9.246248,13.215306,8.508778,-7.1829667,9.968467,4.7462153,8.627599,-8.193246,7.052878,2.5920875,6.6918826,-2.9957347,6.232561,6.7960835,7.871071,-2.0677762,7.1433425,3.2836192,7.477834,0.27031168,6.5728064,-4.220294,6.253305,0.09890433161736273,0.026538035189024242,1701.9620057889879,330.7823057064826,1709.5446449055719,246.27006832738982,3244.6606841828598,775.8530362312733,0.13644498586654663,0.03816751018166542,112.34714673913044,country,country.00066.wav
-328.71906,85.1517,167.03047,30.840105,13.017286,36.112072,28.825632,18.26678,11.25177,21.728582,14.431291,16.365816,11.699713,10.930931,7.8014154,10.900298,-11.720729,11.280654,2.3800797,14.204526,-8.350321,9.718015,-3.8527918,9.36259,-6.739853,8.5754595,-5.7612166,7.9942007,-8.242394,8.482017,-4.5422,6.5837455,-1.0535566,8.004926,-4.6027017,8.120813,-2.859498,6.513429,-2.230309,6.775237,0.035363948907579275,0.024617110673210506,858.1117097118749,534.0104901722129,1238.2195319306607,413.436959374525,1446.105305611949,1251.2241892561963,0.0554165281355381,0.03509575128555298,64.599609375,country,country.00067.wav
-229.49329,48.24739,157.29971,29.65243,-16.750404,17.335169,31.881748,15.248087,-0.108054414,13.730248,16.648754,12.093594,1.357668,10.559889,12.212551,8.655268,-3.8637102,11.611311,6.8358235,10.299817,-4.267376,8.369984,1.334137,6.872736,-5.9014387,6.593793,-4.0228686,6.3956127,-5.2541885,6.9396152,-4.5474105,6.9588914,-6.798797,6.873827,-4.4025044,6.5682364,-4.1719646,6.405075,-6.34093,6.692936,0.050235945959010056,0.022838087331616477,1131.0769030321617,439.9525505174815,1458.6956465884275,401.0309467587736,2216.987316016531,1149.5008509894587,0.08345240354537964,0.04015599936246872,172.265625,country,country.00068.wav
-217.11801,51.46424,136.18945,26.41965,-10.36323,15.12295,51.37767,15.795482,2.598726,14.59712,15.119396,10.607983,-0.679669,12.795798,12.28111,11.194746,-6.2290382,9.767023,7.803085,9.527553,-5.412614,9.903919,3.612278,9.876745,-2.7987616,9.976549,-0.3498285,9.2455435,-0.5604937,9.555881,0.36267763,10.171648,-2.2479203,7.142842,-2.4954123,9.9835825,4.185377,8.903874,0.3453779,8.997519,0.06107367495649652,0.03181112453107174,1327.7101968688287,417.9437760799485,1632.7341671284426,261.5873599985047,2755.833658098898,848.3144759257677,0.08714102953672409,0.046941518783569336,112.34714673913044,country,country.00069.wav
-99.33054,51.804955,117.57579,23.85291,-29.873356,15.54154,40.84807,15.300109,-15.25619,11.368261,27.988762,13.102462,-11.962531,11.071345,13.341765,8.538472,-11.372492,8.801253,10.539091,9.37469,-8.746651,8.461279,8.420694,8.489374,-6.8370347,7.1656265,0.4468945,8.538337,-5.3098555,7.5190473,1.6531308,8.015582,-7.3515162,6.9663954,0.52297884,6.7110505,-1.4633934,6.019609,-5.9213367,6.592148,0.09472278615622583,0.03780862036325661,1934.7410487910734,500.022643691877,1970.0805807414333,314.08132233147523,4048.308802204176,1117.0652951444054,0.14430227875709534,0.05292057618498802,112.34714673913044,country,country.00070.wav
-185.85483,80.073074,155.27069,33.917038,-25.015507,23.122847,20.559324,16.779253,-3.84068,23.88976,-0.5795826,13.303341,-4.573758,11.826683,-5.901456,8.416416,-16.531105,10.731461,-0.4480645,12.426897,-16.299582,12.275172,-4.2123995,11.690463,-16.804678,10.505919,-4.549109,8.894097,-8.363047,7.268708,-9.982121,9.139099,-7.767383,6.8039846,-8.349513,7.9391966,-6.849295,7.5811477,-10.196375,6.98086,0.0605177971529389,0.02984773267511054,1261.4987366751002,577.7860557206562,1396.3977374185185,454.4848206310745,2422.3354684781034,1249.7111194392023,0.11837015300989151,0.06269925832748413,143.5546875,country,country.00071.wav
-96.24628,42.314102,131.92442,21.130764,-26.341778,17.30225,35.975468,14.019406,-22.810158,13.382293,14.495447,12.130068,-11.8458805,12.898606,11.814583,11.151701,-21.22422,10.08797,11.547977,10.176003,-12.930905,7.4972053,7.1881933,9.715839,-13.941332,8.262272,2.9535449,8.091426,-5.028312,7.2035403,1.5337491,6.8781366,-4.391591,7.397272,2.5518255,7.043119,-5.360049,6.914888,-5.971147,6.355598,0.08226991492652745,0.024405099921138644,1711.3330130756567,409.28364113691094,1873.5437095350364,298.6794376928649,3556.5090949463456,1027.514845003922,0.15660792589187622,0.04873376339673996,151.99908088235293,country,country.00072.wav
-167.00668,51.55298,132.4709,28.163343,-17.308983,21.950579,46.921646,13.81501,-3.6383252,14.218,20.937962,12.781121,-8.8259325,11.160507,8.533768,9.696979,-15.142039,9.765248,8.106652,9.200511,-16.94435,10.597607,6.661936,9.930834,-10.934709,7.2353563,1.1028379,6.8739233,-6.292039,7.212082,-3.63586,7.272426,-7.384878,7.1747713,-2.1708188,6.6371675,-3.835291,7.2010736,-9.659088,6.456017,0.06973622994006187,0.02943026965917424,1548.9063873637622,508.34760584947935,1823.557931123347,406.65740732860087,3289.384131199246,1264.283415324269,0.09581992775201797,0.03812204673886299,151.99908088235293,country,country.00073.wav
-207.24358,108.571785,130.93799,28.905178,-18.50727,22.405907,33.30124,19.232628,-3.9344985,21.127989,15.381374,11.223541,-6.393797,15.394871,2.9486027,11.475349,-16.781153,12.444863,7.0790553,13.542209,-8.595193,11.295611,4.799718,8.483147,-12.249361,10.93676,-1.0135845,8.140373,-4.5457964,8.805605,-6.0678244,8.017563,-5.5366726,7.6050105,-2.3692818,6.9517894,-6.538889,8.10399,-5.899744,7.3373756,0.07112819025522042,0.04272733342890468,1534.0502232319088,673.035890668533,1696.9819905278118,449.8430224633,3117.7596727269433,1396.5650028322013,0.08229553699493408,0.05437799170613289,135.99917763157896,country,country.00074.wav
-60.918243,39.81866,105.47955,17.292246,-16.908377,12.434063,40.71572,11.142175,-15.026839,8.039524,36.03335,8.088737,-12.812083,8.25395,17.487259,7.561853,-16.74124,7.652603,11.76303,7.5691586,-10.137154,7.413894,13.196802,6.935415,-12.209422,7.3951044,2.3499122,6.874636,-12.19226,8.383243,6.4409456,7.195532,-1.7899201,7.5338087,6.3283567,6.507503,-1.331766,8.445571,-2.7994835,7.9640403,0.11371855060904873,0.0387194681382021,2187.1340254846705,389.96160404644337,2241.957092541803,207.66167874754458,4840.865571980134,788.5594749246902,0.1796727478504181,0.053769487887620926,95.703125,country,country.00075.wav
-183.98438,79.818214,159.79948,44.071453,-23.137691,26.534657,43.02262,24.124973,-9.470626,19.92572,8.825906,14.555404,-1.6558597,13.509422,4.349173,13.680617,-13.371262,11.643377,0.83122224,11.15363,-13.96949,10.199149,1.4447743,9.894569,-7.3807516,9.092841,0.61156213,8.9807625,-3.3913934,8.240393,-3.5919597,7.8049836,-9.069878,7.741193,-3.1678317,8.087258,-4.073247,6.4668355,-7.056791,9.014635,0.06649877042246713,0.040886469798155155,1321.6158527095802,636.7604857613769,1409.9383463674692,491.44733899776094,2589.8631226435614,1347.3837933925577,0.1282869577407837,0.052777815610170364,143.5546875,country,country.00076.wav
-118.21475,40.399715,152.9557,21.516216,-46.51243,15.738981,31.121635,11.529857,-17.298687,12.410842,6.282562,11.004699,-3.6962414,11.996886,13.058594,9.514959,-13.142221,9.0622225,15.704863,8.921068,-13.088502,8.8388605,5.7085404,7.905095,-10.694908,7.2400403,1.0137243,8.046418,-6.701207,7.2846427,2.5885422,7.102029,-9.805691,7.9437327,0.15127991,7.644914,-3.4621062,6.759726,-7.41515,6.844061,0.08782189554331013,0.022915662622911278,1513.0709550116749,305.81205391867746,1558.0992064311192,251.2229522639538,2922.4536869199537,687.6151098505368,0.1314125657081604,0.04050222039222717,184.5703125,country,country.00077.wav
-302.41064,87.47431,150.1164,29.03596,-3.7138386,27.757318,26.95196,17.008305,-0.2614174,17.98109,13.506062,12.784855,7.233895,12.354096,4.227106,10.65149,1.7578514,10.9616785,6.5712247,10.89862,-0.5007284,9.058079,7.9061255,8.99142,1.3247036,8.100143,0.47741774,8.435259,0.08796775,7.8626723,-3.1984918,6.966609,-1.8258468,6.8649616,0.8787182,6.9351964,0.5783263,7.938764,-3.156568,7.4147215,0.049895697384957464,0.038127870757720374,1144.8885616291911,572.2905526967143,1443.9709863470932,404.7118561745539,2223.7570353284514,1301.633421255269,0.043314192444086075,0.03292962536215782,66.25600961538461,country,country.00078.wav
-229.05678,71.29001,180.33003,37.875652,4.5372114,26.906086,24.171104,17.38361,1.091143,21.223639,4.0153756,13.190174,-6.006488,14.105258,1.9028653,12.768435,-13.129048,10.705469,0.015985735,14.460089,-13.5007715,10.485737,1.5909431,12.127135,-13.422154,9.684863,-5.68734,8.575539,-7.6039324,7.8138776,-9.792611,8.7174,-3.7851264,9.002895,-4.794852,8.01441,-4.7134557,7.6997166,-2.9597528,9.298562,0.045760600952242846,0.024565079549870396,963.6542370411188,533.1313470900768,1235.6457271521565,509.6981224638919,1754.931074173434,1287.5555592442165,0.11524874716997147,0.0398293063044548,80.74951171875,country,country.00079.wav
-101.020874,54.407875,111.61904,28.590399,-13.149067,21.445774,44.606804,13.2924595,-5.94553,14.171545,29.338867,11.624849,-7.9442205,14.542128,19.591711,10.493704,-22.431093,9.310554,17.265936,9.860476,-17.816374,8.532223,11.403573,6.666545,-12.458793,7.4131336,1.6445947,6.9807987,-8.516321,8.344997,2.725518,7.130174,-7.2944226,7.7426724,4.8751426,6.750541,-1.2057087,6.83514,-1.2987939,6.45518,0.08936113326566125,0.04597052678213481,2049.246281139036,760.6900803253087,2188.093898047959,465.1154176927118,4434.515876504495,1691.4354725416267,0.1531912088394165,0.04636369273066521,99.38401442307692,country,country.00080.wav
-74.15763,47.036167,107.61035,23.983786,-21.188368,17.437382,47.216305,15.989582,-5.9845843,14.99208,17.79499,10.8337965,-20.406626,12.108777,14.9786215,9.151046,-15.971438,10.816351,15.732458,8.998494,-14.664344,9.463896,10.680037,7.898693,-10.130847,8.568279,4.451704,7.292864,-7.6493077,6.993588,6.928254,7.194977,-9.016342,7.0060472,4.171889,7.077743,-3.749687,7.1648107,-3.5898669,5.8249063,0.10104778434358082,0.04829663911036416,2102.290176447949,629.3390011183455,2152.6591561071887,334.45704144212334,4417.928815164588,1329.100832953993,0.1678309589624405,0.05736969783902168,89.10290948275862,country,country.00081.wav
-68.574776,38.230812,101.349686,22.158857,-16.899403,17.369127,51.507862,17.032995,-10.240496,13.5862665,20.057524,12.287699,-21.787132,10.960302,15.519602,9.800936,-18.788992,9.901605,16.34265,10.049265,-17.896719,9.754789,12.110844,7.65558,-13.195823,7.9441533,3.8828974,8.063777,-8.877576,6.5574975,5.021827,6.4912395,-9.821201,7.24227,6.535649,6.331329,-4.5066104,6.7513323,-1.8112181,5.439475,0.10606314651005413,0.04673325132644735,2253.4147941386177,562.2517290348284,2261.6012389166626,295.9080213614467,4799.531148038718,1143.5973772940363,0.1664840579032898,0.04853133484721184,117.45383522727273,country,country.00082.wav
-148.5371,62.0991,141.28717,27.03338,-15.904905,22.004898,44.664753,16.713173,0.9870617,15.370037,13.670253,10.550536,-13.241115,11.998332,12.6545315,9.396605,-11.70802,10.583366,12.162337,10.339824,-10.482789,10.2738285,9.917887,8.507166,-5.0692515,8.023447,1.3543675,8.603534,-0.5595954,9.322275,2.864251,8.275149,-8.093959,8.13459,2.1128888,6.90886,-2.4824815,6.7829556,-4.4323597,7.369864,0.059544633362335654,0.02865253263291784,1436.1116636001782,547.1133615051906,1729.5519563242788,399.85470422020086,2924.4271475311775,1286.1688931033948,0.13101260364055634,0.0427233949303627,143.5546875,country,country.00083.wav
-80.230835,48.460674,108.203285,22.721931,-23.831284,16.633244,52.62174,16.259785,-6.4135385,13.997485,15.064379,11.663205,-17.638653,11.507213,9.731315,10.13517,-16.172585,10.016414,8.9045315,11.03308,-15.960604,9.557091,8.001686,8.903514,-10.708485,8.504672,4.5626254,9.097306,-4.9659047,7.5536156,3.9872458,8.074466,-9.806828,8.264384,2.6839185,7.3116555,-8.187603,7.5594697,-5.2366786,6.542941,0.0929928430732792,0.03909552416733687,1964.9561710023686,522.6096499092782,2036.4768026599468,294.281178132947,4059.433457801624,1046.970514610034,0.18060894310474396,0.05861332640051842,86.1328125,country,country.00084.wav
-146.03406,56.313244,124.633896,25.09708,-17.923777,23.159218,49.246246,16.318424,-0.16373,15.203772,22.78391,12.219823,-7.1801314,12.543562,16.748547,9.141678,-9.71323,13.412495,15.436437,9.898564,-7.632503,9.082304,10.915412,9.181393,-3.4583304,8.925913,5.4289284,8.613226,-4.934321,7.4901776,5.1209855,8.180933,-8.048678,8.661677,2.6393735,7.338353,-1.8593754,7.3868427,-3.4213555,8.818249,0.06926758567768755,0.03541342159430297,1596.3192351340858,527.8541852622245,1853.3171196002759,319.14093967035205,3291.640704303219,1086.9956400954607,0.13540726900100708,0.04336472600698471,73.828125,country,country.00085.wav
-122.42891,62.967453,111.49043,26.774757,-13.700005,19.921103,53.85051,16.647104,-2.6792428,14.911767,19.700176,13.949822,-14.1241455,13.021584,13.753135,11.19139,-14.02773,10.606249,14.631097,9.875608,-13.9932375,9.113953,9.227839,8.964766,-10.554295,8.632045,3.0150752,8.992553,-8.303682,7.6842637,5.0866604,8.079797,-9.635659,8.470267,4.3253803,8.162691,-5.6813617,8.768301,-1.6600158,8.360497,0.07828473934164733,0.030076998626659093,1879.437181005724,529.5720050841553,2085.362339170809,341.10815400087046,4031.4303015334976,1181.3977253305839,0.13355477154254913,0.041690923273563385,117.45383522727273,country,country.00086.wav
-170.8428,75.64571,124.75503,26.792078,-19.236622,24.191984,39.212093,19.327055,-3.7663841,15.866797,15.302875,12.428357,-12.9792,11.182377,8.529965,9.216491,-11.831754,11.375233,11.324966,12.120075,-13.776035,8.381995,3.1141603,10.709138,-10.082476,8.785832,2.9053104,9.907143,-5.485205,7.353213,2.5340974,9.658147,-9.193725,9.803057,1.0816598,8.979633,-3.5736284,8.143835,-6.710675,8.282162,0.07395969281709204,0.03677351466324559,1591.310655282915,576.2850683394317,1806.6986668611937,355.11587903819964,3162.97440318663,1248.999299512011,0.10857796669006348,0.052354197949171066,143.5546875,country,country.00087.wav
-121.959,55.206825,123.24601,21.850498,-8.496772,22.720785,51.599007,14.866085,-0.10669123,13.484142,20.418154,12.1495905,-11.878725,11.30923,16.262133,9.403013,-11.5288105,10.838809,11.832639,10.724492,-8.090615,9.406349,9.130125,7.486621,-8.650755,8.723576,5.554146,8.20996,-5.71355,8.515725,3.9488192,8.6251955,-5.4610395,8.664298,4.971839,6.833473,-3.0476742,8.258726,-3.32546,7.056633,0.06605051841647332,0.026330719573791007,1622.8096134803375,483.7291895556029,1963.307322870486,360.32891112292754,3527.1653177566704,1214.3515328105789,0.1526181548833847,0.052175190299749374,103.359375,country,country.00088.wav
-205.06755,72.70749,140.98952,31.935638,-8.963087,21.969282,36.968815,16.494207,6.427648,15.819648,14.869453,12.511968,-4.316959,14.203029,12.225619,12.194336,-11.42915,12.171879,11.855211,11.0244,-7.889388,10.064082,9.911036,10.856208,-2.3491378,9.053873,4.485367,10.713641,-5.0009093,9.720691,3.145683,9.583256,-4.5268893,10.664091,2.6499436,9.230358,-3.1149898,8.707441,-10.708283,9.211309,0.052491933729698376,0.03534638152524863,1321.763474149792,715.0415191928996,1667.4024816185888,467.511745553075,2584.125931246375,1543.461981722065,0.1046360433101654,0.04758704453706741,143.5546875,country,country.00089.wav
-91.654945,42.00504,115.85129,24.035374,-30.201815,14.838813,52.284874,14.83703,-5.0187893,15.46793,16.961172,10.031041,-15.656676,11.123223,13.546172,9.324361,-12.756255,9.846623,15.970038,9.554491,-11.9657,8.314336,11.068041,8.025491,-9.953225,7.8390775,2.1009073,7.816232,-7.821986,8.822642,5.0409837,6.4404373,-7.2945685,7.9212923,3.0502586,7.045348,-4.4412885,6.8709493,-2.2321153,6.406617,0.09899685203982986,0.041782099664511935,1927.5251167094748,520.4051821161004,1972.2404208958333,288.2995783481863,3883.6122729662125,1019.6508157715298,0.14736075699329376,0.04881558567285538,135.99917763157896,country,country.00090.wav
-193.73314,71.17181,125.576965,27.054401,-20.945107,24.235022,46.33686,17.910662,-2.690852,19.081047,12.840516,16.64761,-6.6026425,12.841037,10.73607,11.86594,-10.91958,10.865809,6.1234164,11.496013,-9.4414,11.944421,5.1659884,12.6687355,-3.6614418,9.097443,0.33287773,10.418941,-8.011832,9.517972,0.40246403,10.1331415,-6.5251384,9.883619,1.1832983,9.135244,0.7274877,8.263065,-5.201875,8.278475,0.06473823895494973,0.036488594269812755,1563.3792654565405,612.1341705239134,1779.1317819389692,377.3799442696047,3233.794160564095,1242.5137271922536,0.08944597095251083,0.04203779250383377,117.45383522727273,country,country.00091.wav
-50.79226,27.101461,96.71365,15.424847,-24.32533,13.604838,66.08502,11.866371,-14.70023,8.604852,24.393627,7.725663,-21.02959,9.260835,12.470781,8.207771,-18.150885,8.49911,13.2603655,7.428664,-12.813222,6.718719,9.8000765,6.6356196,-11.347795,6.314935,4.9309936,6.340341,-7.8565717,6.730506,5.7467937,6.13155,-10.30359,5.652789,3.7309506,5.2929816,-3.2364693,5.840372,0.3896289,5.50715,0.12120930611948956,0.036298214353630495,2335.0896330198325,425.14173123568287,2212.517869932969,242.29475457859806,4839.225184889791,789.1010675021665,0.17643100023269653,0.029992016032338142,161.4990234375,country,country.00092.wav
-213.623,64.712875,117.20727,25.017584,-21.871634,22.630215,45.657173,17.052809,-10.2800045,17.305424,5.05799,13.097516,-11.914002,14.233289,5.5748677,10.014965,-17.799599,12.825511,0.18725954,11.297919,-14.170548,10.958172,-1.1572181,10.388374,-10.304957,8.908832,-4.0669403,9.725924,-6.6386614,8.493965,-5.423801,9.6932125,-9.721565,9.141887,-3.2093647,8.435113,-4.4566817,7.695693,-9.15581,8.333914,0.06812788512664346,0.04342037545874413,1537.7806406173002,582.3722412100898,1716.2300413475903,309.44514812992514,3055.5581927022913,1085.438623442297,0.09251183271408081,0.04185456037521362,86.1328125,country,country.00093.wav
-104.32959,45.814037,136.42427,29.69366,-20.96272,19.449167,52.845562,14.567523,2.018694,14.0417185,20.423431,12.999963,-11.615844,10.443001,17.667427,8.895652,-15.739916,8.78351,11.050942,9.982109,-11.3228245,7.9860673,3.6751573,8.951414,-6.4964404,8.068372,0.039819326,8.324532,-2.0384974,7.7493362,2.1921766,8.410122,-7.117953,8.0405855,1.8479372,7.3533525,1.6751457,7.450787,-1.4926864,8.047436,0.0629996102813225,0.0311626896399792,1474.747173267392,585.7993374635205,1745.561195716807,389.8276655038408,3107.8590623187356,1238.310654502517,0.20668622851371765,0.054988812655210495,112.34714673913044,country,country.00094.wav
-124.79657,51.13514,127.310844,27.026213,-23.381498,17.699215,47.375706,14.436866,0.5761373,15.255666,16.01138,14.534681,-9.977922,11.303582,16.199665,9.492364,-16.736052,13.377924,6.788448,10.254917,-8.195151,10.333463,3.2016318,8.573358,-1.5992867,8.144859,-2.153729,7.8514314,-3.530986,8.175509,2.214425,7.135133,-1.4061263,7.398277,-1.6857991,7.5134916,-1.0267594,7.0260944,-2.6280158,6.5890155,0.0673669518561485,0.05866540422088645,1557.7510489456868,643.4356419940608,1762.1920755783785,344.1739213522159,3220.9541763341067,1177.8874364700034,0.1752784103155136,0.07037234306335449,89.10290948275862,country,country.00095.wav
-69.83627,48.38493,124.2077,24.092764,-32.48237,18.160385,47.6898,12.923056,1.4008857,11.184902,22.60084,10.301671,-8.7528515,12.28515,21.427229,9.074407,-15.660797,9.449964,15.749121,9.342059,-12.432543,8.1338625,9.573857,8.760153,-9.047071,7.3412275,2.895844,8.126328,-3.1919308,8.085688,5.8264384,7.087456,-5.6165805,7.13726,4.1708198,7.2762747,0.1185636,7.426967,-1.7212396,7.244611,0.09741305346094355,0.04569029324248838,1754.316930048776,570.0555030730986,1861.9497283151386,344.2599687329712,3504.9992749419953,1149.6623796699812,0.21801742911338806,0.058790434151887894,117.45383522727273,country,country.00096.wav
-148.36998,61.318604,126.86573,31.48226,-19.571285,23.143862,52.87677,13.606873,8.581605,14.667169,17.882395,13.158221,-8.099402,11.957355,17.780605,9.908373,-15.515441,9.240739,13.506864,10.678737,-10.96457,10.118059,9.469389,9.592687,-1.9210476,8.052395,1.882527,9.365374,-2.6670923,9.357933,3.3894465,7.7680244,-3.5160546,8.694473,2.1107843,8.113302,2.0909731,7.6576037,-0.110573426,7.9313684,0.0671992821925754,0.052147304243597994,1561.0425270580379,762.6670027252777,1782.6517736699661,409.17665487150737,3175.33143081134,1390.0707871233442,0.15302729606628418,0.05327574908733368,112.34714673913044,country,country.00097.wav
-139.56085,45.533875,128.79108,24.30095,-20.232744,19.196423,49.427704,14.505425,-2.1633642,13.391298,16.994392,12.28806,-8.339966,10.192181,9.827166,9.480508,-20.141237,8.922041,2.5050974,11.669634,-11.247482,9.119088,3.7663162,8.236151,-6.4156575,9.561987,-3.3384714,10.662332,-2.8918989,9.29413,1.9810771,8.37894,-4.188349,8.866055,1.3808455,8.3523445,2.4423149,8.370707,-3.6160343,7.9782968,0.06172207318252127,0.03097414794868093,1425.2797032637804,517.742388480113,1691.0074862059766,345.98367624191565,2981.1912023274363,1093.7444310943486,0.17621147632598877,0.06035420298576355,117.45383522727273,country,country.00098.wav
